"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"264.000000, 0.851613, 61.645168"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"264.000000, 0.851613, 61.645168"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"264.000000, 0.851613, 61.645168"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"264.000000, 0.851613, 61.645168"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"264.000000, 0.851613, 61.645168"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
"265.000000, 0.854839, 62.935490"
